country,lat,long,confirmed,deaths,recovered,color
Peru,"[-5.077253, -9.407125, -14.027713, -15.843524, -14.091648, -6.430284, -11.954609, -13.191068, -13.023888, -9.421676, -14.235097, -11.541783, -7.92139, -6.353049, -11.766533, -4.124847, -11.972699, -16.860271, -10.39655, -5.133361, -14.995827, -7.039531, -17.644161, -3.857496, -9.621718, nan]","[-78.050172, -77.671795, -72.975378, -72.475539, -74.08344, -78.745596, -77.136042, -72.153609, -75.00277, -76.040642, -75.574821, -74.876968, -78.370238, -79.824113, -76.604498, -74.424115, -70.53172, -70.839046, -75.307635, -80.335861, -69.922726, -76.729127, -70.27756, -80.545255, -73.444929, nan]",0.8213622769742114,0.1429786463366913,0.9539227297205599,"[0.8223211344506436, 0.10774568521144443, 0.8975286889741362, 0.9999999999999998]"
Philippines,[12.879721],[121.774017],0.7764986651245457,0.07538490616672837,0.9429631268280514,"[0.7692057788680328, 0.06980318493770475, 0.934521091235776, 0.9999999999999998]"
Poland,[51.9194],[19.1451],0.8366322079521276,0.08588832297772062,0.8511755072519551,"[0.8443617084173919, 0.10028181730374226, 0.8894928230992203, 0.9999999999999997]"
Portugal,[39.3999],[-8.2245],0.7694960768510104,0.06466764279096772,0.8499885434325511,"[0.7362692394297872, 0.09438951879217793, 0.8687783821127111, 0.9999999999999998]"
Qatar,[25.3548],[51.1839],0.7054795912578097,0.006657863552929832,0.9871402376091489,"[0.6801104847387547, 0.03382405859167974, 0.9751208354940316, 0.9999999999999998]"
Romania,[45.9432],[24.9668],0.7937239584003014,0.0967748615604648,0.9232300243646838,"[0.7937047275759147, 0.08520853825115346, 0.9253527241771098, 0.9999999999999998]"
Russian Federation,"[44.6939006, 52.6932243, 50.7114101, 52.8032368, 63.5589686, 47.1878186, 54.8573563, 50.7080119, 52.8873315, 52.7182426, 43.3976147, 54.4223954, 66.0006475, 55.4259922, 43.0574916, 43.11542075, 56.6370122, 56.9167446, 48.57527615, 43.4806048, 54.7293041, 46.2313018, 54.4382773, 57.1914882, 43.7368326, 62.6194031, 54.5335781, 51.6312684, 53.72258845, 61.0259025, 57.9665589, 63.9881421, 58.424756, 45.7684014, 63.3233807, 55.7655302, 51.6568453, 60.1853296, 52.6935178, 62.48858785, 56.5767504, 54.4419829, 55.7504461, 55.5043158, 68.0000418, 68.27557185, 55.4718033, 42.7933611, 58.2843833, 54.9720169, 56.0935263, 52.9685433, 52.0269262, 53.1655415, 58.5951603, 45.0819456, 57.5358729, 47.6222451, 54.4226732, 59.9606739, 66.941626, 49.7219665, 53.2128813, 51.6520555, 55.0343496, 44.8632577, 58.6414755, 52.9019574, 55.7648572, 58.6124279, 53.9570701, 57.1134475, 58.8206488, 51.4017149, 57.1961165, 54.1463177, 56.0503336, 49.6048339, 60.0391461, 50.9800393, 67.1471631, 57.7781976, 52.248521]","[40.1520421, 82.6931424, 86.8572186, 128.437295, 43.1221646, 47.608851, 57.1439682, 37.5837615, 33.415853, 109.492143, 45.6985005, 61.1865846, 169.4900869, 47.0849429, 47.1332224, 45.01713552, 104.719221, 41.4352137, 132.6630746, 43.5978976, 21.1489473, 45.3275745, 35.5272854, 160.0383819, 41.7267991, 33.4920267, 87.342861, 136.121524, 91.44293627, 69.0982628, 49.4074599, 54.3326073, 44.2533273, 39.0261044, 97.0979974, 64.5632681, 36.4852695, 32.3925325, 39.1122664, 153.9903764, 47.8817512, 44.4661144, 37.6174943, 38.0353929, 33.9999151, 57.1686375, 44.0911594, 44.6324493, 32.5169757, 79.4813924, 73.5099936, 36.0692477, 54.7276647, 44.7879181, 56.3159546, 134.726645, 28.8586826, 40.7957942, 40.5705246, 30.1586551, 129.642371, 143.448533, 50.8914633, 46.8631952, 33.0192065, 43.4406913, 61.8021546, 41.3578918, 52.43104273, 82.0475315, 37.3690909, 35.1744428, 70.3658837, 93.8582593, 52.6959832, 47.2324921, 40.6561633, 44.2903582, 43.1215213, 40.1506507, 74.3415488, 39.0021095, 115.956325]",0.889172514832008,0.06998293599744713,0.8551275799260142,"[0.8443617084173919, 0.10028181730374226, 0.8894928230992203, 0.9999999999999997]"
Rwanda,[-1.9403],[29.8739],0.537801604211864,0.04462191080740967,0.8321364425769713,"[0.5206610949558041, 0.06431510012035828, 0.8393339516073739, 0.9999999999999998]"
Saint Kitts and Nevis,[17.357822],[-62.782998],0.20942208558248504,0.0,0.9556058806415466,"[0.20808597757743602, 0.012350249966470729, 0.9404759002696657, 0.9999999999999997]"
Saint Lucia,[13.9094],[-60.9789],0.34856345284919743,0.05517732662136187,0.8629051138511227,"[0.3415342517849933, 0.03555867688800955, 0.8511622249796921, 0.9999999999999998]"
Saint Vincent and the Grenadines,[12.9843],[-61.2872],0.2857840759260407,0.0,0.8506223759617734,"[0.30547627171175845, 0.02513442675455131, 0.8545905598303799, 0.9999999999999997]"
Samoa,[-13.759],[-172.1046],0.06524394631047141,0.0,1.0,"[0.15804340924739566, 0.009492786083789827, 0.9767596085387725, 0.9999999999999997]"
San Marino,[43.9424],[12.4578],0.46294028788073616,0.09418948946428086,0.8805064098149982,"[0.4566164295013447, 0.053057906980116726, 0.8517272861678846, 0.9999999999999998]"
Sao Tome and Principe,[0.1864],[6.6131],0.41170143707953477,0.06459393894717237,0.9672262588359937,"[0.41907802024774277, 0.06324967144467625, 0.9181169772779951, 0.9999999999999998]"
Saudi Arabia,[23.885942],[45.079162],0.7602861631965295,0.06685757858933977,0.9825738873889016,"[0.7438264385866855, 0.05808961314387119, 0.938527032894983, 0.9999999999999998]"
Senegal,[14.4974],[-14.4524],0.5866773209069435,0.08276517692675879,0.9210523557329324,"[0.5735935257967075, 0.06704268418405628, 0.9345759704063837, 0.9999999999999998]"
Serbia,[44.0165],[21.0059],0.7567339048977267,0.03754661552642611,0.0,"[0.7643185859600279, 0.06556379933367992, 0.06010493846658323, 0.9999999999999997]"
Seychelles,[-4.6796],[55.492],0.33589577491889583,0.0,0.8080778962851567,"[0.3307076924164667, 0.024856344095539187, 0.792977597563357, 0.9999999999999998]"
Sierra Leone,[8.460555],[-11.779889],0.4680444900980779,0.11109210535049174,0.783954685429435,"[0.468963183958671, 0.08301060250978985, 0.7647924771588008, 0.9999999999999998]"
Singapore,[1.2833],[103.8333],0.6520499752789952,0.001938906659253109,0.9977110036261959,"[0.6305264827353911, 0.02956807786508946, 0.9818753859959407, 0.9999999999999998]"
Slovakia,[48.669],[19.699],0.7206577253708263,0.04710999891728002,0.7559990929305429,"[0.7161505217677387, 0.08043380010429231, 0.7565472101934063, 0.9999999999999998]"
Slovenia,[46.1512],[14.9955],0.696664476489752,0.08655820776352752,0.8657907352513166,"[0.7008009174861083, 0.08958703436686519, 0.8413848751347303, 0.9999999999999998]"
Solomon Islands,[-9.6457],[160.1562],0.17165223958863793,0.0,0.37196877738695794,"[0.44961631545168207, 0.17332354806124645, 0.5286075891615312, 0.9999999999999997]"
Somalia,[5.152149],[46.199616],0.5023302572365486,0.10672255167517178,0.8206717998900508,"[0.503781541697948, 0.0753989199391658, 0.7952733814612295, 0.9999999999999998]"
South Africa,[-30.5595],[22.9375],0.8255273825907934,0.10372804025946958,0.8674394380684045,"[0.8303583061873122, 0.11367536490346698, 0.8928518429024817, 0.9999999999999998]"
South Sudan,[6.877],[31.307],0.4856263482043714,0.06885584888501735,0.9107240346598136,"[0.4903550808051484, 0.07159284339932218, 0.9347069010764715, 0.9999999999999998]"
Spain,"[37.5443, 41.5976, 43.3614, 39.710358, 39.484, 28.2916, 43.1828, 39.2796, 41.8357, 41.5912, 35.8894, 39.4937, 42.5751, 42.2871, 40.4168, 35.2923, 37.9922, 42.6954, 42.9896, nan]","[-4.7278, -0.9057, -5.8593, 2.995148, -0.7533, -16.6291, -3.9878, -3.0977, -4.3976, 1.5209, -5.3213, -6.0679, -8.1339, -2.5396, -3.7038, -2.9381, -1.1307, -1.6761, -2.6189, nan]",0.8594651581078204,0.10208767388087796,0.10833727961753231,"[0.7643185859600279, 0.06556379933367992, 0.06010493846658323, 0.9999999999999997]"
Sri Lanka,[7.873054],[80.771797],0.6354689240467968,0.018611259393847605,0.8698713616984118,"[0.6164115119799688, 0.06485953874338946, 0.8623286953818167, 0.9999999999999998]"
Sudan,[12.8628],[30.2176],0.603457686251335,0.21642951972299584,0.6064662085687341,"[0.6388825031899127, 0.0894891142270363, 0.5786244759261953, 0.9999999999999997]"
Suriname,[3.9193],[-56.0278],0.5199541549313883,0.07534532785331781,0.9417505996544224,"[0.5256650213274718, 0.06954829179412975, 0.9496833377615705, 0.9999999999999998]"
Sweden,"[56.2784, 61.0917, 61.3012, 57.4684, 56.8967, 63.1712, 57.3708, 57.235, 56.7183, 66.8309, 59.535, 58.3454, 55.9903, 59.0336, 59.6025, 60.0092, 59.7294, 65.3337, 63.4276, 59.6714, 58.2528]","[15.018, 14.6664, 16.1534, 18.4867, 12.8034, 14.9592, 14.3439, 16.1849, 14.4115, 20.3992, 15.0066, 15.5198, 13.5958, 16.7519, 18.1384, 17.2715, 13.2354, 16.5162, 17.7292, 16.2159, 13.0596]",0.7713592569959056,0.07750558761431423,0.0,"[0.7643185859600279, 0.06556379933367992, 0.06010493846658323, 0.9999999999999997]"
Switzerland,[46.8182],[8.2275],0.7733509187929449,0.06647205690867641,0.7673963379667808,"[0.7545363461999706, 0.1052651796433862, 0.774016832934243, 0.9999999999999997]"
Syria,[34.802075],[38.996815],0.5558812804189,0.23687931386317287,0.5579673323291097,"[0.44961631545168207, 0.17332354806124645, 0.5286075891615312, 0.9999999999999997]"
Taiwan*,[23.7],[121.0],0.39764742262249725,0.03384038575020344,0.8867529500374424,"[0.4262378005962062, 0.06407503601160237, 0.9056268700799729, 0.9999999999999998]"
Tajikistan,[38.861],[71.2761],0.5639205605945792,0.026457492006283924,0.9802864924257221,"[0.5804381650984112, 0.030945639653986518, 0.9803908097124827, 0.9999999999999997]"
Tanzania,[-6.369028],[34.888822],0.3702466856249391,0.15860467634277328,0.44310638156102944,"[0.44961631545168207, 0.17332354806124645, 0.5286075891615312, 0.9999999999999997]"
Thailand,[15.870032],[100.992541],0.5314196010308785,0.03249756714994483,0.6449508275574991,"[0.5839309167037977, 0.08282598101162789, 0.6134310322112975, 0.9999999999999997]"
Timor-Leste,[-8.874217],[125.727539],0.2260685463529255,0.0,0.7884958948062882,"[0.22463802138776987, 0.012498958421365588, 0.8930777834646092, 0.9999999999999997]"
Togo,[8.6195],[0.8248],0.48767637914068507,0.07177142362511696,0.9550426770167242,"[0.4838186681296027, 0.07030812993443392, 0.9445131529657241, 0.9999999999999998]"
Trinidad and Tobago,[10.6918],[-61.2225],0.5271649617935102,0.06895568752675264,0.9506179860836145,"[0.5256650213274718, 0.06954829179412975, 0.9496833377615705, 0.9999999999999998]"
Tunisia,[33.886917],[9.537499],0.7045413082179058,0.12950127663866243,0.8048312553487735,"[0.7244558627020385, 0.13784927680223813, 0.8038031316168708, 0.9999999999999998]"
Turkey,[38.9637],[35.2433],0.8681531493466811,0.03725085192287797,0.9654611363900215,"[0.7937047275759147, 0.08520853825115346, 0.9253527241771098, 0.9999999999999998]"
