Lat,Long_,Confirmed,Deaths,Recovered,State,Color,City,Country
38.448396,140.102154,0.4038439040399528,0.20775101513876137,0.3923846791784482,"Yamagata, Japan","[0.4657256005582634, 0.22976109667904562, 0.45974519396387936, 0.9999999999999997]",,
34.20119,131.573293,0.4318386805552925,0.12507857437281802,0.4215549587595357,"Yamaguchi, Japan","[0.4657256005582634, 0.22976109667904562, 0.45974519396387936, 0.9999999999999997]",,
35.612364,138.611489,0.4305723563207658,0.22420099938510743,0.42416164108571075,"Yamanashi, Japan","[0.4657256005582634, 0.22976109667904562, 0.45974519396387936, 0.9999999999999997]",,
31.24,36.51,0.8521789340104445,0.7455369143701749,0.8593598718714971,Jordan,"[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
48.0196,66.9237,0.8264792321077655,0.7152112329850372,0.8294527688243302,Kazakhstan,"[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
-0.0236,37.9062,0.7763493676406529,0.6703829359356792,0.774015192543859,Kenya,"[0.7778440370480997, 0.668075586804476, 0.7667238869368145, 0.9999999999999997]",,
35.907757,127.766922,0.7476480082223859,0.6198513899448155,0.7346229371073547,"Korea, South","[0.731187237932644, 0.5685394344314527, 0.7293424205589053, 0.9999999999999997]",,
42.602636,20.902977,0.7337581715684941,0.6494569733158418,0.7304048267621073,Kosovo,"[0.7778440370480997, 0.668075586804476, 0.7667238869368145, 0.9999999999999997]",,
29.31166,47.481766,0.8065386179864737,0.6174781568715585,0.8166206021838769,Kuwait,"[0.7878865428504341, 0.6756989330926848, 0.7836528717775912, 0.9999999999999997]",,
41.20438,74.766098,0.7645614941150568,0.650929522788694,0.7716639041615989,Kyrgyzstan,"[0.7778440370480997, 0.668075586804476, 0.7667238869368145, 0.9999999999999997]",,
19.85627,102.495496,0.2527832694591807,0.0,0.25487873421382945,Laos,"[0.3909880310603744, 0.06983997510563471, 0.19616290812634096, 0.9999999999999997]",,
56.8796,24.6032,0.7198505828937061,0.5869851441658348,0.7072528596054516,Latvia,"[0.7157550414208713, 0.5574604980661806, 0.7100340794546958, 0.9999999999999997]",,
33.8547,35.8623,0.8207524602295373,0.659232668487028,0.8087162269192396,Lebanon,"[0.7878865428504341, 0.6756989330926848, 0.7836528717775912, 0.9999999999999997]",,
-29.61,28.2336,0.5459932515484994,0.3780120996984001,0.5018009759631609,Lesotho,"[0.5465293957867902, 0.3634380811347608, 0.5310684136322852, 0.9999999999999997]",,
6.428055,-9.429499,0.50617720898418,0.3997709750898468,0.4975454157379273,Liberia,"[0.5465293957867902, 0.3634380811347608, 0.5310684136322852, 0.9999999999999997]",,
26.3351,17.228331,0.7791355289358576,0.6591114795910582,0.7688200367948484,Libya,"[0.7778440370480997, 0.668075586804476, 0.7667238869368145, 0.9999999999999997]",,
47.14,9.55,0.5205966449134035,0.33282958951157937,0.5148700660216415,Liechtenstein,"[0.5380365878349704, 0.34130402661786635, 0.5322104635613932, 0.9999999999999996]",,
55.1694,23.8813,0.8046607907964516,0.6806405150883126,0.7894809712195299,Lithuania,"[0.7878865428504341, 0.6756989330926848, 0.7836528717775912, 0.9999999999999997]",,
49.8153,6.1296,0.7267248034914776,0.5599890545787689,0.728953104942162,Luxembourg,"[0.731187237932644, 0.5685394344314527, 0.7293424205589053, 0.9999999999999997]",,
-18.766947,46.869107,0.6617822240342028,0.5027482633396283,0.6697620534912545,Madagascar,"[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
-13.2543,34.3015,0.5959531340907225,0.47482685110418066,0.5936976837900544,Malawi,"[0.614703847366382, 0.4540483879767063, 0.6042305217483668, 0.9999999999999997]",,
4.210484,101.975766,0.789467747520445,0.5577793493722215,0.7862948010631283,Malaysia,"[0.731187237932644, 0.5685394344314527, 0.7293424205589053, 0.9999999999999997]",,
3.2028,73.2207,0.6448610560916749,0.3511399514094788,0.6510293278820366,Maldives,"[0.6148157763765943, 0.43786223567572624, 0.6105210469384851, 0.9999999999999996]",,
17.570692,-3.996166,0.6009428370292662,0.5074276514790266,0.5818848178686562,Mali,"[0.6466530612837822, 0.5095036369482365, 0.5813320303980932, 0.9999999999999997]",,
35.9375,14.3754,0.6406404525918286,0.48704987474155054,0.6399977873125079,Malta,"[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
7.1315,171.1845,0.10884829828365165,0.0,0.11046278099592742,Marshall Islands,"[0.3021202312724159, 0.03501517446154928, 0.007311808237417976, 0.9999999999999997]",,
21.0079,-10.9408,0.6488613201646716,0.5295580152778715,0.6441659223348928,Mauritania,"[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
-20.348404,57.552152,0.42398681986170234,0.21635038749970176,0.4261227569251092,Mauritius,"[0.4657256005582634, 0.22976109667904562, 0.45974519396387936, 0.9999999999999997]",,
21.8853,-102.2916,0.6591826418327672,0.6519199292152786,0.0,"Aguascalientes, Mexico","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
30.8406,-115.2838,0.7081122054398763,0.7785608823594292,0.0,"Baja California, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
26.0444,-111.6661,0.6624186868340751,0.6014121098832238,0.0,"Baja California Sur, Mexico","[0.6953740123793107, 0.5707875907758975, 2.4187872621672375e-06, 0.9999999999999997]",,
19.8301,-90.5349,0.6015020072281534,0.6207834759149176,0.0,"Campeche, Mexico","[0.6720745109731797, 0.5481844131870661, 6.900259055782073e-15, 0.9999999999999997]",,
16.7569,-93.1292,0.6104597742159199,0.6403025343233423,0.0,"Chiapas, Mexico","[0.6953740123793107, 0.5707875907758975, 2.4187872621672375e-06, 0.9999999999999997]",,
28.633,-106.0691,0.7105060482410583,0.7577678333259452,0.0,"Chihuahua, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
19.4326,-99.1332,0.8605476831484481,0.8786462313405577,0.0,"Ciudad de Mexico, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
27.0587,-101.7068,0.7315560045073095,0.7529054120852643,0.0,"Coahuila, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
19.1223,-104.0072,0.6079420474522833,0.6032326028064162,0.0,"Colima, Mexico","[0.6720745109731797, 0.5481844131870661, 6.900259055782073e-15, 0.9999999999999997]",,
24.5593,-104.6588,0.6858916536073768,0.663201199876935,0.0,"Durango, Mexico","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
21.019,-101.2574,0.7666918851813334,0.7751241024141766,0.0,"Guanajuato, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
17.4392,-99.5451,0.6878562284902053,0.7136346345383854,0.0,"Guerrero, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
20.0911,-98.7624,0.6840602390259923,0.7350639309125911,0.0,"Hidalgo, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
20.6595,-103.3494,0.7354146145919662,0.7865391367811984,0.0,"Jalisco, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
19.4969,-99.7233,0.8051126445806933,0.8893039588890423,0.0,"Mexico, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
19.5665,-101.7068,0.7044053477852221,0.7151460884916045,0.0,"Michoacan, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
18.6813,-99.1013,0.6234323120080243,0.6574592949194504,0.0,"Morelos, Mexico","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
21.7514,-104.8455,0.6073828282151101,0.6279982055122721,0.0,"Nayarit, Mexico","[0.6720745109731797, 0.5481844131870661, 6.900259055782073e-15, 0.9999999999999997]",,
25.5922,-99.9962,0.7664793313801522,0.7720901801393621,0.0,"Nuevo Leon, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
17.0732,-96.7266,0.6937691703076696,0.6916435193289205,0.0,"Oaxaca, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
19.0414,-98.2063,0.7292516445893239,0.7812629110106228,0.0,"Puebla, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
20.5888,-100.3899,0.7031410607361411,0.6807359914141369,0.0,"Queretaro, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
19.1817,-88.4791,0.654571075184418,0.6874019413474165,0.0,"Quintana Roo, Mexico","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
22.1565,-100.9855,0.7170833554455533,0.7247499527160205,0.0,"San Luis Potosi, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
25.1721,-107.4795,0.6898081117589643,0.7535889389868228,0.0,"Sinaloa, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
29.2972,-110.3309,0.7349014015499261,0.7529482845590977,0.0,"Sonora, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
17.8409,-92.6189,0.7242889548842637,0.7284799800712873,0.0,"Tabasco, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
24.2669,-98.8363,0.7157564114360292,0.7310568283648821,0.0,"Tamaulipas, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
19.3139,-98.2404,0.631572381594411,0.6552082396272908,0.0,"Tlaxcala, Mexico","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
19.1738,-96.1342,0.7220609148977526,0.790115313602599,0.0,"Veracruz, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
20.7099,-89.0943,0.6895990427541646,0.6994941312143262,0.0,"Yucatan, Mexico","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
22.7709,-102.5832,0.6737483719161548,0.6749734117579821,0.0,"Zacatecas, Mexico","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
47.4116,28.3699,0.8040862407648369,0.7230048460114206,0.8094157540907959,Moldova,"[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
43.7333,7.4167,0.46020458774011325,0.12507857437281802,0.4521324426158038,Monaco,"[0.4657256005582634, 0.22976109667904562, 0.45974519396387936, 0.9999999999999997]",,
46.8625,103.8467,0.48302486317145643,0.06253928718640901,0.46455136761380217,Mongolia,"[0.4657256005582634, 0.22976109667904562, 0.45974519396387936, 0.9999999999999997]",,
42.708678,19.37439,0.7301911374936491,0.5891175948469657,0.7255822264605366,Montenegro,"[0.731187237932644, 0.5685394344314527, 0.7293424205589053, 0.9999999999999997]",,
31.7917,-7.0926,0.8791647536539258,0.8044807213890025,0.8873869150409651,Morocco,"[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
-18.665695,35.529562,0.6662057799473035,0.46284572449764044,0.6672817039997369,Mozambique,"[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
-22.9576,18.4904,0.6839369118207879,0.48414582710664567,0.6828458531805801,Namibia,"[0.6836126056146485, 0.5047827111319243, 0.6820563515003776, 0.9999999999999997]",,
28.1667,84.25,0.8436292583229655,0.6797766509620587,0.854122683654122,Nepal,"[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
12.5211,-69.9683,0.5828789461179631,0.35296274309111364,0.5873960668974012,"Aruba, Netherlands","[0.5465293957867902, 0.3634380811347608, 0.5310684136322852, 0.9999999999999997]",,
12.1784,-68.2385,0.35730967371661176,0.12507857437281802,0.35679564563271626,"Bonaire, Sint Eustatius and Saba, Netherlands","[0.4603360253490056, 0.1533946299443506, 0.3115735640613363, 0.9999999999999997]",,
12.1696,-68.99,0.5657493971545132,0.25562701249273034,0.5483818282241176,"Curacao, Netherlands","[0.5380365878349704, 0.34130402661786635, 0.5322104635613932, 0.9999999999999996]",,
52.862485,6.618435,0.6453384322114254,0.4465024524097831,0.0,"Drenthe, Netherlands","[0.6519824217995553, 0.4689231939522599, 0.006194653449760159, 0.9999999999999997]",,
52.550383,5.515162,0.6697683354929506,0.45677324175681316,0.0,"Flevoland, Netherlands","[0.6519824217995553, 0.4689231939522599, 0.006194653449760159, 0.9999999999999997]",,
53.087337,5.7925,0.6517654013160695,0.4695321251399686,0.0,"Friesland, Netherlands","[0.6519824217995553, 0.4689231939522599, 0.006194653449760159, 0.9999999999999997]",,
52.061738,5.939114,0.7721510663380329,0.648847570567323,0.0,"Gelderland, Netherlands","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
53.217922,6.741514,0.652236057423934,0.41550203027752275,0.0,"Groningen, Netherlands","[0.6209751670235355, 0.4309147206669589, 5.217369249897807e-13, 0.9999999999999998]",,
51.209227,5.93387,0.7300192698935005,0.6260075465883197,0.0,"Limburg, Netherlands","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
51.561174,5.184942,0.7947036987762376,0.702204715215036,0.0,"Noord-Brabant, Netherlands","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
52.600906,4.918688,0.8009616709263351,0.6688719536460594,0.0,"Noord-Holland, Netherlands","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
52.444558,6.441722,0.7390053938335058,0.5910720059822621,0.0,"Overijssel, Netherlands","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
18.0425,-63.0548,0.49291308126735545,0.3006485500775574,0.49501139385189735,"Sint Maarten, Netherlands","[0.5380365878349704, 0.34130402661786635, 0.5322104635613932, 0.9999999999999996]",,
52.084251,5.163824,0.7526639948027801,0.6112051595617963,0.0,"Utrecht, Netherlands","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
51.47936,3.861559,0.6280930173300086,0.4391738773875815,0.0,"Zeeland, Netherlands","[0.6209751670235355, 0.4309147206669589, 5.217369249897807e-13, 0.9999999999999998]",,
51.937835,4.462114,0.8272716220657415,0.7174621545584505,0.0,"Zuid-Holland, Netherlands","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
-40.9006,174.886,0.519948860596808,0.29396214943522925,0.5245399422827539,New Zealand,"[0.5380365878349704, 0.34130402661786635, 0.5322104635613932, 0.9999999999999996]",,
12.865416,-85.207229,0.588886773282038,0.461229709008096,0.57302924728662,Nicaragua,"[0.6065211500493085, 0.4508081151003902, 0.5376839487268757, 0.9999999999999997]",,
17.607789,8.081666,0.5506972746012856,0.4249179251295633,0.5184151794038682,Niger,"[0.5465293957867902, 0.3634380811347608, 0.5310684136322852, 0.9999999999999997]",,
9.082,8.6753,0.7708767252042342,0.6471328644651053,0.7702452286637191,Nigeria,"[0.7778440370480997, 0.668075586804476, 0.7667238869368145, 0.9999999999999997]",,
41.6086,21.7453,0.7666725163116396,0.70675176221309,0.7578911941907299,North Macedonia,"[0.7778440370480997, 0.668075586804476, 0.7667238869368145, 0.9999999999999997]",,
60.472,8.4689,0.7321153232688896,0.5485626989856603,0.6724846082545851,Norway,"[0.7157550414208713, 0.5574604980661806, 0.7100340794546958, 0.9999999999999997]",,
21.512583,55.923255,0.7957860758075116,0.6598361832421644,0.8037692146150875,Oman,"[0.7878865428504341, 0.6756989330926848, 0.7836528717775912, 0.9999999999999997]",,
34.027401,73.947253,0.6105166584189774,0.48946676352504165,0.6144210281029562,"Azad Jammu and Kashmir, Pakistan","[0.614703847366382, 0.4540483879767063, 0.6042305217483668, 0.9999999999999997]",,
28.328492,65.898403,0.6634774634752856,0.4714936180318312,0.6715710050791098,"Balochistan, Pakistan","[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
35.792146,74.982138,0.5742050737169381,0.41728872469142875,0.580573338802186,"Gilgit-Baltistan, Pakistan","[0.6148157763765943, 0.43786223567572624, 0.6105210469384851, 0.9999999999999996]",,
33.665087,73.121219,0.7134557476589866,0.546050468397435,0.7180128652969662,"Islamabad, Pakistan","[0.7157550414208713, 0.5574604980661806, 0.7100340794546958, 0.9999999999999997]",,
34.485332,72.09169,0.7432418977067017,0.6696845540306141,0.7483773395210309,"Khyber Pakhtunkhwa, Pakistan","[0.7778440370480997, 0.668075586804476, 0.7667238869368145, 0.9999999999999997]",,
30.811346,72.139132,0.8014808223682308,0.7507793070456641,0.805201836991094,"Punjab, Pakistan","[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
26.009446,68.776807,0.8312275503009152,0.7387000549056235,0.8366066957288316,"Sindh, Pakistan","[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
8.538,-80.7821,0.841079230555549,0.750647495306392,0.8376515395399087,Panama,"[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
-6.314993,143.95555,0.45046302504080804,0.20775101513876137,0.4457985555533125,Papua New Guinea,"[0.4657256005582634, 0.22976109667904562, 0.45974519396387936, 0.9999999999999997]",,
-23.4425,-58.4438,0.7842872717993923,0.6976143732341655,0.7781186181046745,Paraguay,"[0.7878865428504341, 0.6756989330926848, 0.7836528717775912, 0.9999999999999997]",,
-5.077253,-78.050172,0.6645491564509036,0.49996116545737207,0.0,"Amazonas, Peru","[0.6500448595505833, 0.49637406465307443, 7.563688900974514e-17, 0.9999999999999998]",,
-9.407125,-77.671795,0.6992283399779546,0.6608529835502056,0.0,"Ancash, Peru","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
-14.027713,-72.975378,0.6036396395963408,0.45790816388439737,0.0,"Apurimac, Peru","[0.6080376719275937, 0.46739122080098644, 1.1798517583594562e-38, 0.9999999999999998]",,
-15.843524,-72.475539,0.7294716567244575,0.6672798658106839,0.0,"Arequipa, Peru","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
-14.091648,-74.08344,0.6516903217213966,0.5354765379280166,0.0,"Ayacucho, Peru","[0.6720745109731797, 0.5481844131870661, 6.900259055782073e-15, 0.9999999999999997]",,
-6.430284,-78.745596,0.6855523545178349,0.5788028896463139,0.0,"Cajamarca, Peru","[0.6953740123793107, 0.5707875907758975, 2.4187872621672375e-06, 0.9999999999999997]",,
-11.954609,-77.136042,0.7221716618065166,0.6848399600962791,0.0,"Callao, Peru","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
-13.191068,-72.153609,0.6860008286320466,0.5664803456817519,0.0,"Cusco, Peru","[0.6953740123793107, 0.5707875907758975, 2.4187872621672375e-06, 0.9999999999999997]",,
-13.023888,-75.00277,0.6069988738295363,0.4508740744900919,0.0,"Huancavelica, Peru","[0.6194695043376209, 0.46031805443635665, 1.8973893651185022e-47, 0.9999999999999998]",,
-9.421676,-76.040642,0.6714321401404227,0.5594416810931306,0.0,"Huanuco, Peru","[0.6720745109731797, 0.5481844131870661, 6.900259055782073e-15, 0.9999999999999997]",,
-14.235097,-75.574821,0.7017853034790806,0.6759849147228822,0.0,"Ica, Peru","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
-11.541783,-74.876968,0.6932811652931543,0.620038579056533,0.0,"Junin, Peru","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
-7.92139,-78.370238,0.712013280006095,0.7051643940976839,0.0,"La Libertad, Peru","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
-6.353049,-79.824113,0.7044519474112981,0.6827646677992856,0.0,"Lambayeque, Peru","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
-11.766533,-76.604498,0.8802832478141217,0.8777048177114283,0.0,"Lima, Peru","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
-4.124847,-74.424115,0.6885720732688683,0.6239719744749543,0.0,"Loreto, Peru","[0.7196155336985606, 0.624999244303675, 8.224476351830703e-06, 0.9999999999999997]",,
-11.972699,-70.53172,0.6201741662521092,0.45562386163392765,0.0,"Madre de Dios, Peru","[0.6194695043376209, 0.46031805443635665, 1.8973893651185022e-47, 0.9999999999999998]",,
-16.860271,-70.839046,0.6551361481523766,0.5175829209718941,0.0,"Moquegua, Peru","[0.6500448595505833, 0.49637406465307443, 7.563688900974514e-17, 0.9999999999999998]",,
-10.39655,-75.307635,0.5946921931847796,0.4445620524740621,0.0,"Pasco, Peru","[0.5928823599840595, 0.4344221751601948, 6.232186710886116e-49, 0.9999999999999998]",,
-5.133361,-80.335861,0.7212252718455272,0.6953300709836957,0.0,"Piura, Peru","[0.7442105277024638, 0.6680541346575343, 0.0003261984614184281, 0.9999999999999997]",,
-14.995827,-69.922726,0.6676554922314651,0.5414783744404787,0.0,"Puno, Peru","[0.6720745109731797, 0.5481844131870661, 6.900259055782073e-15, 0.9999999999999997]",,
-7.039531,-76.729127,0.6870568046539426,0.6028940466137346,0.0,"San Martin, Peru","[0.6953740123793107, 0.5707875907758975, 2.4187872621672375e-06, 0.9999999999999997]",,
-17.644161,-70.27756,0.6491326272609353,0.5054518399805902,0.0,"Tacna, Peru","[0.6500448595505833, 0.49637406465307443, 7.563688900974514e-17, 0.9999999999999998]",,
-3.857496,-80.545255,0.6192810039642781,0.5277560271747205,0.0,"Tumbes, Peru","[0.6345690226899975, 0.4992916375783924, 8.189988436580114e-38, 0.9999999999999998]",,
-9.621718,-73.444929,0.6716199911135483,0.5394456825227565,0.0,"Ucayali, Peru","[0.6720745109731797, 0.5481844131870661, 6.900259055782073e-15, 0.9999999999999997]",,
12.879721,121.774017,0.8842852085458384,0.8240089789951066,0.8918626808890647,Philippines,"[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
51.9194,19.1451,0.9527659475968956,0.9272510889932428,0.9519222291745639,Poland,"[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
39.3999,-8.2245,0.8763105841067472,0.7994139894158193,0.8742061054115153,Portugal,"[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
25.3548,51.1839,0.8034079071857567,0.4967191956316301,0.8140953160691876,Qatar,"[0.731187237932644, 0.5685394344314527, 0.7293424205589053, 0.9999999999999997]",,
45.9432,24.9668,0.9039015617229191,0.8729579369769694,0.9097988226019802,Romania,"[0.8189712950683172, 0.7407034168701525, 0.809875968991345, 0.9999999999999996]",,
44.6939006,40.1520421,0.6304807573673653,0.4099193145839027,0.6260341658468305,"Adygea Republic, Russian Federation","[0.6148157763765943, 0.43786223567572624, 0.6105210469384851, 0.9999999999999996]",,
52.6932243,82.6931424,0.7043364025133033,0.613646574433533,0.709379403979969,"Altai Krai, Russian Federation","[0.731187237932644, 0.5685394344314527, 0.7293424205589053, 0.9999999999999997]",,
50.7114101,86.8572186,0.6455323153809492,0.41904072380804724,0.6508727712794807,"Altai Republic, Russian Federation","[0.6148157763765943, 0.43786223567572624, 0.6105210469384851, 0.9999999999999996]",,
52.8032368,128.437295,0.6552871576432912,0.4207593494752434,0.6576528145948642,"Amur Oblast, Russian Federation","[0.6148157763765943, 0.43786223567572624, 0.6105210469384851, 0.9999999999999996]",,
63.5589686,43.1221646,0.7231418733528167,0.5499964995023814,0.7178338814005767,"Arkhangelsk Oblast, Russian Federation","[0.7157550414208713, 0.5574604980661806, 0.7100340794546958, 0.9999999999999997]",,
47.1878186,47.608851,0.6675926476394032,0.5392169748730827,0.6491748742277549,"Astrakhan Oblast, Russian Federation","[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
54.8573563,57.1439682,0.6677391942845885,0.4496465029076939,0.6608297650441156,"Bashkortostan Republic, Russian Federation","[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
50.7080119,37.5837615,0.6768493363671112,0.5041101777941268,0.6802734746073013,"Belgorod Oblast, Russian Federation","[0.6836126056146485, 0.5047827111319243, 0.6820563515003776, 0.9999999999999997]",,
52.8873315,33.415853,0.6808213946852216,0.48540188153787217,0.6851574713057047,"Bryansk Oblast, Russian Federation","[0.6836126056146485, 0.5047827111319243, 0.6820563515003776, 0.9999999999999997]",,
52.7182426,109.492143,0.6877681568354178,0.5771637424762212,0.6908145961316948,"Buryatia Republic, Russian Federation","[0.7157550414208713, 0.5574604980661806, 0.7100340794546958, 0.9999999999999997]",,
43.3976147,45.6985005,0.6149951043676609,0.4099193145839027,0.5803547345676912,"Chechen Republic, Russian Federation","[0.6148157763765943, 0.43786223567572624, 0.6105210469384851, 0.9999999999999996]",,
54.4223954,61.1865846,0.7082291432449914,0.5689844412674314,0.6901339092685949,"Chelyabinsk Oblast, Russian Federation","[0.7157550414208713, 0.5574604980661806, 0.7100340794546958, 0.9999999999999997]",,
66.0006475,169.4900869,0.4255066872005865,0.14521172795235232,0.42387685069867037,"Chukotka Autonomous Okrug, Russian Federation","[0.4657256005582634, 0.22976109667904562, 0.45974519396387936, 0.9999999999999997]",,
55.4259922,47.0849429,0.657179468785642,0.5693131305908153,0.6597962117077057,"Chuvashia Republic, Russian Federation","[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
43.0574916,47.1332224,0.6814987560351943,0.6342801459319498,0.6812469324121123,"Dagestan Republic, Russian Federation","[0.7157550414208713, 0.5574604980661806, 0.7100340794546958, 0.9999999999999997]",,
43.11542075,45.01713552,0.6369239554814073,0.44714008841690395,0.6337402933881545,"Ingushetia Republic, Russian Federation","[0.6148157763765943, 0.43786223567572624, 0.6105210469384851, 0.9999999999999996]",,
56.6370122,104.719221,0.7184276067744834,0.6430970156729858,0.7206430785111523,"Irkutsk Oblast, Russian Federation","[0.731187237932644, 0.5685394344314527, 0.7293424205589053, 0.9999999999999997]",,
56.9167446,41.4352137,0.6750965897552996,0.5649438353694636,0.6666079006103821,"Ivanovo Oblast, Russian Federation","[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
48.57527615,132.6630746,0.5571110235351392,0.3871072157212849,0.5491450828289884,"Jewish Autonomous Okrug, Russian Federation","[0.5465293957867902, 0.3634380811347608, 0.5310684136322852, 0.9999999999999997]",,
43.4806048,43.5978976,0.6548077995973838,0.5030906740712182,0.6564495931735139,"Kabardino-Balkarian Republic, Russian Federation","[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
54.7293041,21.1489473,0.6634885989409057,0.46803250414450814,0.6659358071728501,"Kaliningrad Oblast, Russian Federation","[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
46.2313018,45.3275745,0.6502522549556662,0.4784913189926994,0.6475710928659855,"Kalmykia Republic, Russian Federation","[0.6710186758196153, 0.5085703971129534, 0.6628923408426822, 0.9999999999999997]",,
54.4382773,35.5272854,0.6743389584181108,0.46495634985235623,0.6796167466882294,"Kaluga Oblast, Russian Federation","[0.6836126056146485, 0.5047827111319243, 0.6820563515003776, 0.9999999999999997]",,
